SMILES,pCHEMBL,Molecular Weight,logP 
O=C(Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12)NC1CCCCC1,6.11,473.54,3.81
O=C(Nc1nc(-c2ccccc2)n[nH]1)C1CCCO1,5.23,258.28,1.59
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(Cl)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.28,609.09,1.72
Nc1nc2c(cnn2CCN2CCN(c3ccc(OCC(=O)O)cc3)CC2)c2nc(-c3ccco3)nn12,8.85,503.52,1.60
CC(C)n1cc2c(C(N)=O)nc(N)nc2n1,5.04,220.24,0.09
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)Nc5ccc(OC(C)=O)c([N+](=O)[O-])c5)cc4)nc32)[C@H](O)[C@@H]1O,8.23,677.68,1.22
Cc1csc(-c2cc(C(=O)NCc3ncccc3C)nc(N)n2)n1,6.23,340.41,2.12
Nc1nc(C(=O)NCc2cccc(F)c2)cc(-c2ccco2)n1,8.32,312.30,2.39
Cc1ccccc1CNC(=O)c1cc(-c2ccco2)nc(N)n1,8.66,308.34,2.56
Nc1nc(C(=O)NCc2ccncc2)cc(-c2ccco2)n1,6.41,295.30,1.64
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.6,546.03,0.05
CNc1nc(NC(=O)Cc2ccccc2)n2nc(-c3ccco3)nc2n1,6.52,349.35,2.00
Cc1ccc(-c2nc(NC(=O)C3CC3)ccc2-c2ccncc2)o1,7.96,319.36,4.06
C[C@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,5.61,509.63,5.69
Nc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)n1,8.15,310.32,1.23
Clc1ncnc2sc(Nc3cccc(Br)c3)nc12,5.53,341.62,4.25
CCN(CC)c1ncnc2sc(Nc3ccc(Cl)cc3)nc12,4.95,333.85,4.33
Clc1ccc(Nc2nc3c(N4CCCCC4)ncnc3s2)cc1,4.88,345.86,4.47
OC[C@@H]1CCCN1c1ncnc2sc(Nc3ccccc3)nc12,6.7,327.41,2.79
Fc1cccc(F)c1Nc1nc2c(N3CCCC3)ncnc2s1,5.65,333.37,3.71
CCn1c(=O)c2[nH]c(-c3cnn(Cc4ccccc4)c3)nc2n(C)c1=O,7.14,350.38,1.35
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C(F)(F)F)nc4)c3)nc2n(CC)c1=O,5.65,433.39,2.58
CCCn1c(=O)c2[nH]c(-c3cnn(-c4ccc(C)nc4)c3)nc2n(CC)c1=O,6.17,379.42,1.87
CCCn1c(=O)c2[nH]c(-c3cnn(-c4cccnc4)c3)nc2n(CC)c1=O,6.51,365.40,1.56
CC(C)Cn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(F)c4)c3)nc2n(C)c1=O,6.52,396.43,2.13
CCCn1c(=O)c2[nH]c(-c3ccco3)c(O)c2n(CCC)c1=O,6.98,317.35,2.28
COC1CCN(c2cccc(-c3cc(NC(C)=O)nc(-n4nc(C)cc4C)n3)n2)CC1,9.36,421.51,2.91
CCOC(=O)Nc1cc(-c2cncc(OC)c2)nc(-n2nc(C)cc2C)n1,8.11,368.40,2.92
Nc1nc2c(cnn2CCc2ccc3nc(C(=O)N4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.8,509.53,2.58
Nc1nc2c(cnn2CCc2ccc3nc(CN4CCOCC4)ccc3c2)c2nc(-c3ccco3)nn12,8.64,495.55,2.94
CCCn1c(=O)c2[nH]c(-c3ccco3)c(OS(=O)(=O)O)c2n(CCC)c1=O,6.39,397.41,1.75
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(Cc5ccccc5)CC4)cc3)cc2n(CCC)c1=O,6.59,543.67,3.70
COCCN(C)c1cccc(-c2cc(NC(C)=O)nc(-n3nc(C)cc3C)n2)n1,9.14,395.47,2.38
CCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCC)c1=O,7.46,356.47,2.78
CCCNc1nc(N)c2nc(-c3ccco3)sc2n1,7.77,275.34,2.75
Cn1c(=O)c2[nH]c(-c3cccc(OCCN4CCCCC4)c3)nc2n(C)c1=O,6.1,383.45,1.49
CCCCOc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,6.61,419.46,4.01
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)nc(Cl)nc21,5.34,406.27,2.66
CCC(=O)Nc1nc(-c2ccccc2)n[nH]1,5.6,216.24,1.82
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NC3CCCCC3)nc(Cl)nc21,5.57,363.85,2.14
O=C(NC1CC1)c1nc(NCc2cccnc2)nc2ccsc12,6.15,325.40,2.59
O[C@H]1C[C@@]2(n3cnc4c(NC5CC6CCC5C6)nc(Cl)nc43)C[C@H]2[C@H]1O,5.61,375.86,1.92
O=C(NCC1CC1)[C@H]1S[C@@H](n2cnc3c(NCc4cccc(I)c4)ncnc32)[C@H](O)[C@@H]1O,5.8,566.42,1.91
Nc1nc(-c2ccccc2)cc2nn(Cc3ccccc3)c(=O)n12,9.0,317.35,2.19
Cc1cccc(CNC(=O)c2nc(N)nc3c(F)cccc23)c1,8.08,310.33,2.59
OC[C@@H]1CCCN1c1ncnc2sc(Nc3c(F)cccc3F)nc12,5.49,363.39,3.07
CN(CCCc1ccccn1)C(=O)c1cnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc2c1,7.92,523.57,3.93
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc(C(F)(F)F)cc3)nc12,7.12,495.52,4.96
CCCn1cnc2c(NCc3ccccc3)ncnc21,4.65,267.34,2.85
O=c1oc2c(O)cccc2cc1-c1cccs1,5.13,244.27,3.23
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccc(Cl)cc5F)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.05,510.32,1.88
O[C@H]1CC[C@H](Nc2ncc(-c3ccc4ccccc4c3)c(-c3ccccc3)n2)CC1,5.86,395.51,5.68
Nc1nc(-c2ccccc2)nc2c1nnn2Cc1ccccc1,6.83,302.34,2.52
O=C(c1ccccc1)c1sc(NCc2ccco2)nc1-c1ccco1,7.37,350.40,4.84
O=C(c1ccccc1)c1sc(N(Cc2ccccc2)Cc2ccco2)nc1-c1ccco1,7.06,440.52,6.43
O=C(Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12)c1ccccc1,5.65,382.38,2.68
O=C(Cc1ccccc1)Nc1nc2ncccc2n2c(=O)n(-c3ccccc3)nc12,6.68,396.41,2.61
CCCCn1c(=O)c2nc(C34CC5CC(CC3C5)C4)[nH]c2n(CCCC)c1=O,6.01,384.52,3.56
Cn1cnc2c(N)ncnc21,5.16,149.16,-0.05
Cn1c(Br)nc2c(N)ncnc21,6.92,228.05,0.71
COc1cccc2cc(C(N)=O)c(=N)oc12,7.1,218.21,1.02
Nc1nc(C(=O)NCc2ccccc2)cc(-c2ccco2)n1,8.12,294.31,2.25
Nc1nc(C(=O)NCc2cccc(Cl)c2)cc(-c2ccco2)n1,8.43,328.76,2.90
Cc1cccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)c1,8.59,308.34,2.56
Nc1nc(C(=O)NCc2ccco2)cc(-c2ccco2)n1,7.85,284.28,1.84
Nc1nc(C(=O)NCc2cccc(CO)n2)cc(-c2ccco2)n1,8.03,325.33,1.14
O[C@@H]1[C@H](O)[C@@H]2C[C@@H]2[C@H]1n1cnc2c(NCc3cccc(Cl)c3)ncnc21,5.34,371.83,2.00
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(OCCN3CCOCC3)ccc1C2=O,8.19,402.45,2.65
CN1CCCN(c2ccc3c(c2)-c2nc(N)nc(-c4ccccc4)c2C3=O)CC1,8.0,385.47,3.08
Cc1ccccc1COC(=O)c1nn(-c2ccccc2)nc1N,7.31,308.34,2.51
Cc1nc2c(N)nc(NCCc3ccccc3)nc2s1,7.11,285.38,2.63
Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3nccs3)n2)n1,8.05,412.52,1.59
Nc1nc2c(cnn2CCCc2ccc(OCC(=O)NCCCCNC(=O)CCCCCNC(=O)COc3ccc(/C=C/C4=[N+]5C(=Cc6ccc(-c7cccs7)n6[B-]5(F)F)C=C4)cc3)cc2)c2nc(-c3ccco3)nn12,6.89,1048.99,None
CN1CCN(CC(=O)Nc2cc(-c3nccs3)nc(-c3ccco3)n2)CC1,9.05,384.47,2.05
Cc1cc(C)n(-c2cc(NC(=O)CN3CCCN(C)CC3)nc(-c3ccc(C)o3)n2)n1,8.0,423.52,2.42
CCOC(=O)c1c(NC(=O)c2sc(Nc3ccccc3)nc2N(C)C)sc2c1CCCC2,5.19,470.62,5.32
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.6,474.59,1.61
CCCCC#Cc1nc(N)c2ncn([C@@H]3C[C@H](NC(=O)CC)[C@@H](O)[C@H]3O)c2n1,7.92,386.46,0.51
CCc1cnn([C@H]2C[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)c1,6.74,478.56,1.09
CCC(=O)N[C@H]1C[C@@H](n2cnc3c(NC(CC)CC)nc(NCCc4cn(CC)cn4)nc32)[C@H](O)[C@@H]1O,8.57,513.65,1.86
Cc1ccc(C(=O)Nc2nc(-c3ccccc3)c(-c3nc(N)nc(N(C)C)n3)s2)cc1,6.25,431.53,3.87
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.7,308.30,-1.84
CN1CCN(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)CC1,7.28,343.40,0.02
O=C(O)c1cnc(NCc2ccccc2)n2nc(-c3ccco3)nc12,5.44,335.32,2.69
O=C(O)c1cnc(NCc2ccc(C(F)(F)F)cc2)n2nc(-c3ccco3)nc12,4.75,403.32,3.71
Fc1ccc(CNc2nc(Oc3ccccc3)nc3nc(-c4ccco4)nn23)cc1,6.04,402.39,4.32
CCn1c(=O)c2c(nc(/C=C/c3ccc(OC)c(OC)c3)n2C)n(CC)c1=O,7.04,384.44,2.12
Cn1c(=O)c2c(nc3n2CCN3C2CCC(O)CC2)n(C)c1=O,5.49,319.37,-0.44
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1nc2nn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.59,553.63,6.22
Cn1cc2c(nc(NC(=O)Cc3ccsc3)n3nc(-c4ccco4)nc23)n1,7.5,379.41,2.51
CCCn1cc2c(nc(NC(=O)Nc3cccc(OC)c3)n3nc(-c4ccco4)nc23)n1,6.95,432.44,3.80
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5cccc(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.34,546.03,0.05
COc1ccc(CNC(=O)c2cc(-c3ccco3)nc(N)n2)cc1,7.1,324.34,2.26
N#Cc1c(-c2ccccc2Cl)cc(-c2ccccc2)nc1N,7.05,305.77,4.52
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NOC)nc(C#Cc4ccc(C)cc4)nc32)[C@H](O)[C@@H]1O,5.34,452.47,0.26
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,6.85,474.59,1.61
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCC5CC5)ncnc43)[C@H](O)[C@@H]2O)n1,6.95,387.40,-0.35
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.48,421.85,0.30
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5cccc(Cl)c5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.96,492.33,1.74
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.67,407.82,0.05
OC[C@H]1O[C@@H](n2cnc3c(NC4CC4c4ccccc4)nc(C#Cc4ccccc4)nc32)[C@H](O)[C@@H]1O,5.6,483.53,1.81
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCCCCCCCNc4ccc([N+](=O)[O-])c5nonc45)ncnc32)[C@H](O)[C@@H]1O,5.21,626.67,2.67
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,7.82,308.30,-1.84
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CC5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,7.21,407.82,0.05
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NC5CCCO5)ncnc43)[C@H](O)[C@@H]2O)n1,7.6,403.40,-0.63
CCN1CCN(CC(=O)Nc2cc(-n3nc(C)cc3C)nc(-c3ccc(C)o3)n2)CC1,7.96,423.52,2.42
COc1cccc(/C=C/c2cc3c(c(=O)n(C)c(=O)n3C)n2C)c1,6.41,325.37,1.75
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3)n2)c1,7.31,349.39,3.79
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(Cc5cccc(Cl)c5)CC4)cc3)[nH]c2c1=O,6.79,543.05,2.65
Cc1ccc(-c2nc(Nc3ccccc3)sc2C(=O)Nc2sc3c(c2C(N)=O)CCCC3)cc1,5.46,488.64,6.15
CCOC(=O)c1nc(NC(=O)c2ccccc2)nc2nn(CCc3ccccc3)cc12,5.43,415.45,3.50
Nc1nc(NC2CCNCC2)nc2nc(-c3ccco3)nn12,5.07,300.33,0.53
Nc1nc(N2CCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12,7.23,445.49,1.22
CCCN(CCc1cccc2c1CC(=O)N2)c1nc(N)n2nc(-c3ccco3)nc2n1,7.5,418.46,2.32
NC(=O)c1nc(N)nc2nn(CCc3ccccc3)cc12,4.8,282.31,0.75
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(N4CCN(c5ccc(OCc6ccc(C(F)(F)F)cc6)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.62,642.64,2.09
Nc1nc2ccccc2c2cc(-c3ccco3)nn12,7.1,250.26,2.72
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N(C)C)nc43)[C@H](O)[C@@H]2O)n1,5.43,376.38,-1.53
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(NC(C)Cc5cccc(OC)c5)nc43)[C@H](O)[C@@H]2O)n1,7.68,496.53,0.46
CCn1nnc([C@H]2O[C@@H](n3cnc4c(N)nc(N[C@H](CO)Cc5ccccc5)nc43)[C@H](O)[C@@H]2O)n1,8.05,482.51,-0.58
OC[C@H]1O[C@@H](n2cnc3c(N[C@@H]4C[C@H]4c4cccc(C(F)(F)F)c4)ncnc32)[C@H](O)[C@@H]1O,5.62,451.41,1.42
Cn1cc2c(nc(NCCOc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.92,375.39,2.76
Nc1nc(-c2ccccc2)nc(-c2ccccc2O)n1,7.37,264.29,2.49
COc1nc(N)c(C#N)c(-c2ccc3c(c2)OCO3)c1C#N,4.51,294.27,1.81
Cc1ccc(-c2cc(-c3ccco3)nc(N)c2C#N)o1,7.82,265.27,3.36
Cn1cc2c(nc(NNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,6.04,659.64,4.87
COC[C@H]1CCCN1c1cc(Nc2cnccn2)nc(-n2nc(C)cc2C)n1,7.16,380.46,2.43
CC(=O)Nc1cc(-c2ccsc2)nc(-c2ccsc2)n1,7.4,301.40,3.89
COc1cccc2cc(C(=O)NCCO)c(=N)oc12,6.0,262.26,0.64
NCCCC[C@H](NC(=O)[C@H](Cc1ccc(F)c(F)c1)NC(=O)[C@@H]1CCCN1C(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(N)=O,4.43,790.96,3.25
CCC(=O)Nc1nc(-c2ccccc2)cc(-c2ccccc2)n1,6.26,303.37,4.16
CC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1,7.13,325.32,4.05
CC(=O)Nc1cc(-c2cccs2)nc(-c2cccs2)n1,7.61,301.40,3.89
CC(=O)Nc1cc(-c2ccoc2)nc(-c2ccoc2)n1,7.13,269.26,2.96
Nc1nc(C(=O)NCc2ccc3ccccc3n2)c2cccc(F)c2n1,7.82,347.35,2.83
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,8.8,337.34,1.72
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3cccc(F)c3)nc12,9.02,445.52,4.08
COc1ccc(N2CCOCC2)c2sc(NC(=O)C(C)(C)Oc3ccc4c(c3)OCO4)nc12,8.68,471.54,3.67
Cc1cc(Cn2nnc3c(-c4ccco4)nc(N)nc32)ccc1N,8.89,321.34,2.00
O=C(c1ccc(C(=O)N2CCCCCC2)cc1)c1cnc2ccc(F)cn12,7.92,365.41,3.72
CC(=O)Nc1cc(-n2cccn2)nc(-c2ccco2)n1,9.22,269.26,1.88
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CNN3CCCCC3)ccc1C2=O,8.52,385.47,3.43
Nc1nc(-c2ccccc2)c2c(n1)-c1cc(CN3CCCC3)ccc1C2=O,8.39,356.43,3.53
CC1(C)CCCN(c2nnc(N)nc2-c2ccccc2)C1,7.39,283.38,2.75
CC(C)(C)OC(=O)NCCNc1nc(NCCNC(=O)OC(C)(C)C)n2nc(-c3ccco3)nc2n1,5.36,503.56,2.65
CC(C)(C)OC(=O)NCCNc1nc(N)n2nc(-c3ccco3)nc2n1,7.39,360.38,1.30
Nc1nc(N2CCN(Cc3cccc(Cl)c3)CC2)nc2nc(-c3ccco3)nn12,7.29,410.87,2.34
Nc1nc(N2CCN(C(=O)Cc3ccc(Br)cc3)CC2)nc2nc(-c3ccco3)nn12,7.06,483.33,2.02
Nc1nc(N)n2nc(-c3ccco3)nc2n1,6.8,217.19,-0.06
COc1cccc2c(C(=O)NCc3cccc(C(C)C)n3)nc(N)nc12,9.7,351.41,2.67
COc1ccc(N2CCN(CCn3cnc4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,10.0,459.51,2.15
Nc1nc(C(=O)NCCc2ccc(O)cc2)cn2nc(-c3ccco3)nc12,9.0,364.37,1.64
CNc1ncc(C(=O)NCc2ccc(C)cc2)c2nc(-c3ccco3)nn12,7.0,362.39,2.66
CNc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12,7.53,362.39,2.40
CNc1ncc(C(=O)OCc2ccc(F)cc2)c2nc(-c3ccco3)nn12,7.15,367.34,2.92
CNc1ncc(C(=O)OCc2ccc(Cl)cc2)c2nc(-c3ccco3)nn12,7.14,383.80,3.44
Nc1nc(NCCc2cccc(O)c2)nc2sc(-c3ccco3)nc12,7.8,353.41,3.29
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4)sc3n2)n1,7.58,343.42,3.80
N#Cc1cccc(-c2nc(N)c3cc(Cc4ccccc4F)sc3n2)c1,8.14,360.42,4.54
OC[C@@H]1CCCN1c1ncnc2sc(Nc3cccc(Br)c3)nc12,6.82,406.31,3.55
CCCC(=O)Oc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,7.53,407.43,2.72
CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,8.18,272.32,0.87
COc1cccc2c(C(=O)NCc3cccc(C(F)(F)F)n3)nc(N)nc12,9.4,377.33,2.56
CCn1c(=O)c2c(nc(/C=C/c3ccc(OCCCC(=O)NCCCCCC(=O)OC)c(OC)c3)n2C)n(CC)c1=O,4.96,583.69,3.12
Cn1c(-n2ccnn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,4.26,351.37,0.89
Cc1cc(C)n(-c2cc(NC(=O)CN3CCN(C)CC3)nc(-c3nccs3)n2)n1,8.05,412.52,1.59
Cc1ccc(-c2nc(N)c3nn(Cc4cccc(F)c4)cc3n2)o1,7.29,323.33,3.16
Nc1nc(N2CCCN(CCc3cccc4c3CC(=O)N4)CC2)nc2nc(-c3ccco3)nn12.O=C(O)C(F)(F)F,5.83,573.54,1.61
Nc1nc(NC2CCNCC2)nc2nc(-c3ccco3)nn12,5.07,300.33,0.53
CCCN(CCCNc1nc(N)n2nc(-c3ccco3)nc2n1)CCc1cccc2c1CC(=O)N2,6.04,475.56,2.61
CCCC[C@H](NC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.22,673.86,2.68
CCCC[C@H](NC(=O)CCCCCNC(=O)[C@H]1CC[C@@H]2c3[nH]c4ccccc4c3CCN2C1)C(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N[C@@H](CCCCN)C(N)=O,4.96,789.01,3.79
O[C@H]1C[C@@]2(n3cnc4c(NC5CC5)nc(Cl)nc43)C[C@H]2[C@H]1O,5.43,321.77,0.89
Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,5.25,373.84,1.54
CCN(CC)CCOc1ccc(-c2nc3c([nH]2)c(=O)n(C)c(=O)n3C)cc1,9.6,371.44,1.35
COc1ccnc2c(CNC(=O)c3nc(N)nc4c(F)cccc34)cccc12,7.82,377.38,2.84
CCn1nc(-c2cccc(-c3cccc(C(=O)NCCC4CCCN4C)c3)c2)cc(NC(=O)Nc2c(Cl)cncc2Cl)c1=O,8.3,634.57,6.16
O=C(c1ccc2c(-c3cnc4ccc(F)cn34)noc2c1)N1CCCCCC1,8.4,378.41,4.30
CC(C)CCNc1ccc(C(=O)Nc2nccs2)cc1,6.14,289.40,3.85
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(Cl)c(Cl)c5)CC4)nc32)[C@H](O)[C@@H]1O,7.58,580.48,0.70
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCc4ccc(CCC(=O)Nc5ccc(OC(=O)CCCCN=[N+]=[N-])c([N+](=O)[O-])c5)cc4)nc32)[C@H](O)[C@@H]1O,8.5,760.77,2.68
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(C#Cc4cccc(Cl)c4)nc31)[C@H](O)[C@@H]2O,5.76,563.45,3.17
CCn1nnc([C@H]2O[C@@H](n3cnc4c(NCc5ccco5)nc(Cl)nc43)[C@H](O)[C@@H]2O)n1,6.18,447.84,0.68
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(c5ccc(I)cc5)CC4)nc32)[C@H](O)[C@@H]1O,7.04,637.48,0.00
Cn1cc2c(nc(NCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1,5.61,701.73,5.34
CCCC(O)c1nc(N)c2nc(-n3nccn3)n(C)c2n1,7.66,288.31,0.36
CCNC(=O)[C@H]1O[C@@H](N2CNc3c(N)nc(NCCc4ccc(CCC(=O)O)cc4)nc32)[C@H](O)[C@@H]1O,7.56,501.54,-0.50
N=c1ccc2c(-c3ccc(C(=O)NCCCCCCn4cc(CCCC(=O)Nc5nc6ccc(Cl)cc6c6nc(-c7ccco7)nn56)nn4)cc3C(=O)O)c3ccc(N)c(S(=O)(=O)O)c3oc-2c1S(=O)(=O)O,7.13,1038.48,None
COc1cccc(-c2cc(NC(C)=O)nc(-c3cccc(OC)c3OC)c2)c1OC,6.45,408.45,4.41
COc1cccc(COC(=O)c2nn(-c3ccccc3)nc2N)c1,7.72,324.34,2.22
COc1ccccc1CNc1nc(N)c2nc(C)sc2n1,6.87,301.38,2.60
COc1cccc(CNc2nc(N)c3nc(-c4ccccc4)sc3n2)c1,7.32,363.45,3.96
N.Nc1nc2c(cnn2CCCc2ccc(OCc3ccc(S(=O)(=O)O)cc3)cc2)c2nc(-c3ccco3)nn12,7.99,562.61,3.77
CN1CCN(C(=O)n2nc(-c3cnc4ccc(F)cn34)c3ccc(C(=O)N4CCCCCC4)cc32)CC1,6.54,503.58,3.72
O[C@@H]1[C@@H](CF)O[C@@H](n2cnc3c(NC4CCOCC4)ncnc32)[C@@H]1O,5.3,353.35,0.01
Cc1ccc(-c2nc(N)c3ccsc3n2)o1,6.96,231.28,2.84
Nc1nc(-c2ccco2)c2nnn(Cc3ccccc3N)c2n1,8.7,307.32,1.69
CNC(=O)[C@@]12C[C@@H]1[C@@H](n1cnc3c(NCc4cccc(Cl)c4)nc(Cl)nc31)[C@H](O)[C@@H]2O,5.64,463.33,1.77
Cn1cc2c(nc(NCc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1,6.23,421.46,4.55
Cn1cc2c(nc(NC3CCC3)n3nc(-c4ccco4)nc23)n1,7.08,309.33,2.24
CCOC(=O)c1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.4,417.43,2.74
CC(=O)Nc1ccc(CCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.32,402.42,2.52
CC(C)CCn1cc2c(nc(NC(=O)Cc3cccs3)n3nc(-c4ccco4)nc23)n1,8.69,435.51,4.02
CCn1cc2c(nc(NC(=O)C(c3ccccc3)c3ccccc3)n3nc(-c4ccco4)nc23)n1,6.88,463.50,4.52
CC(C)(C)n1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.1,450.89,4.79
COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,6.26,446.47,4.14
CCCn1cc2c(nc(NC(=O)Nc3ccc(OC)cc3)n3nc(-c4ccco4)nc23)n1,6.85,432.44,3.80
Cn1cc2c(Cl)nc(NC(=O)c3ccccc3)nc2n1,4.62,287.71,2.27
Nc1nc2c(cnn2CCCc2ccc(O)cc2)c2nc(-c3ccco3)nn12,8.82,375.39,2.65
CN1CCN(S(=O)(=O)c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)CC1,8.42,507.58,1.50
Nc1nc2c(cnn2CCc2ccc(S(N)(=O)=O)cc2)c2nc(-c3ccco3)nn12,8.88,424.45,1.21
Cn1cc2c(nc(NC(=O)Nc3ccccc3)n3nc(-c4ccco4)nc23)n1,6.42,374.36,2.92
COc1ccc(Nc2nc3c(Cl)ncnc3s2)cc1,5.45,292.75,3.49
Cc1ccc(N2CCN(CCn3c(=O)n(C)c4c3nc(N)n3nc(-c5ccco5)nc43)CC2)cc1,8.85,473.54,1.75
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(NCCN4CCN(CCc5ccccc5)CC4)nc32)[C@H](O)[C@@H]1O,5.75,539.64,-0.56
